Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
408,9,3,109,14154,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350,2,4,2,0,1,3,6,0,6,0,1063,1063,1,0,1,5,1071,1101,0,2172,0,0,2,1,3,1,2,9,6,1,1,2006.0,2,3,947,5,5,2,192,62,0,0,0,0,0,1,2007,6,5
1086,1,4,0,1974,1,3,3,0,4,0,10,2,2,4,5,4,5,1973,1973,1,1,5,5,2,0,3,4,1,4,4,3,1,334,6,0,212,546,1,4,1,5,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,1,1973.0,2,1,286,5,5,2,120,96,0,0,0,0,0,8,2010,8,4
660,9,3,0,12384,1,3,3,0,1,0,14,2,2,0,5,7,7,1976,1976,1,1,9,10,1,233,3,4,1,2,4,3,6,0,6,0,793,793,1,4,1,5,1142,793,0,1935,0,0,2,1,3,1,3,7,6,1,1,1976.0,2,2,550,5,5,2,0,113,252,0,0,0,0,9,2007,8,4
516,12,3,0,10448,1,0,3,0,0,0,14,2,2,0,7,6,6,1972,1972,1,1,6,6,1,333,3,4,1,4,4,3,6,0,6,0,689,689,1,4,1,5,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,1,1972.0,2,2,583,5,5,2,0,104,0,0,0,0,0,1,2009,0,0
88,8,0,105,8470,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,2,0,1,1,1,4,0,3,6,0,6,0,1013,1013,1,4,0,5,1013,0,513,1526,0,0,1,0,2,1,1,6,6,0,6,1980.0,1,0,0,3,3,0,0,0,156,0,0,0,0,10,2009,3,0
0,9,3,65,8450,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,196,2,4,2,2,4,3,2,706,6,0,150,856,1,0,1,5,856,854,0,1710,1,0,2,1,3,1,2,8,6,0,1,2003.0,2,2,548,5,5,2,0,61,0,0,0,0,0,3,2008,8,4
863,4,3,70,7931,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,2,0,3,4,1,4,4,3,1,1148,6,0,0,1148,1,4,1,5,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,1,1959.0,3,1,672,5,5,2,0,0,0,0,0,0,0,5,2009,8,4
14,4,3,0,10920,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,8,8,1,212,3,4,1,4,4,3,1,733,6,0,520,1253,1,4,1,5,1253,0,0,1253,1,0,1,1,2,1,3,5,6,1,1,1960.0,2,1,352,5,5,2,0,213,176,0,0,0,0,8,2008,8,4
1034,5,3,50,6305,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,1,8,8,2,0,3,2,2,1,0,3,6,0,6,0,920,920,1,0,1,5,954,0,0,954,0,0,1,0,2,1,1,5,6,1,2,1938.0,3,1,240,1,5,2,0,0,0,0,0,0,0,6,2007,8,4
1337,5,4,153,4118,1,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,2,0,3,4,1,4,4,3,6,0,6,0,693,693,3,1,0,0,693,0,0,693,0,0,1,0,2,1,1,4,6,0,6,1980.0,1,0,0,3,3,0,0,20,0,0,0,0,0,7,2006,8,4
791,12,3,0,11333,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0,3,4,2,2,4,0,0,539,6,0,490,1029,1,4,1,5,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,1,1976.0,2,2,539,5,5,2,120,0,0,0,0,0,0,8,2007,8,4
599,1,4,24,1950,1,3,3,0,4,0,1,2,2,3,5,6,6,1980,1980,1,1,8,8,2,0,3,2,1,2,4,3,3,81,2,612,23,716,1,4,1,5,716,840,0,1556,1,0,2,1,3,1,3,6,6,1,1,1980.0,0,2,452,5,5,2,161,0,0,0,0,0,0,5,2008,0,4
858,4,3,80,10400,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,1,189,3,4,1,2,4,3,6,0,6,0,1090,1090,1,4,1,5,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,1,1976.0,2,2,479,5,5,2,0,0,0,0,0,0,0,6,2009,8,3
219,0,3,43,3010,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,16,2,4,2,2,4,0,2,16,6,0,1232,1248,1,0,1,5,1248,0,0,1248,0,0,2,0,2,1,2,5,6,0,1,2005.0,0,2,438,5,5,2,108,0,0,0,0,0,0,7,2006,6,5
973,4,1,95,11639,1,3,3,0,0,0,21,2,2,0,2,7,5,2007,2008,1,1,5,5,2,0,2,4,2,2,4,3,6,0,6,0,1428,1428,1,0,1,5,1428,0,0,1428,0,0,2,0,3,1,2,6,6,0,1,2007.0,0,2,480,5,5,2,0,120,0,0,0,0,0,2,2008,6,5
764,0,3,30,9549,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,5,1494,0,0,1494,1,0,1,1,2,1,0,6,6,1,1,1995.0,0,2,481,5,5,2,0,30,0,0,216,0,0,0,2006,8,4
554,9,3,85,10625,1,3,3,0,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,1,292,2,4,2,2,4,3,2,866,6,0,132,998,1,0,1,5,1006,1040,0,2046,1,0,2,1,3,1,2,8,6,1,3,2003.0,2,3,871,5,5,2,320,62,0,0,0,0,0,1,2008,8,4
826,7,4,50,6130,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,2,0,3,4,0,4,4,3,0,784,6,0,0,784,1,2,1,5,784,0,0,784,1,0,1,0,2,1,2,5,6,0,6,1980.0,1,0,0,3,3,2,0,0,116,0,0,0,0,8,2008,8,4
828,9,3,0,28698,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,2,0,3,4,2,4,1,1,3,249,0,764,0,1013,1,4,1,5,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,1,1967.0,0,2,538,5,5,2,486,0,0,0,225,0,0,6,2009,8,0
723,8,3,60,8172,1,3,3,0,4,0,7,2,2,0,0,4,6,1954,1972,1,1,8,8,2,0,3,4,2,4,4,3,6,0,6,0,941,941,1,0,1,5,997,473,0,1470,0,0,2,0,4,1,3,7,6,0,5,1958.0,3,1,548,5,5,2,0,0,0,0,156,0,0,8,2008,8,4
393,5,3,0,7446,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,2,0,3,4,1,4,4,3,5,266,6,0,522,788,1,4,1,0,788,0,0,788,0,0,1,0,2,1,3,4,6,2,6,1980.0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,2006,8,0
378,4,3,88,11394,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,3,350,2,4,2,0,4,0,2,1445,6,0,411,1856,1,0,1,5,1856,0,0,1856,1,0,1,1,1,1,0,8,6,1,1,2010.0,0,3,834,5,5,2,113,0,0,0,0,0,0,6,2010,6,5
1249,4,3,60,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,1,8,8,2,0,3,4,1,4,4,3,1,534,5,96,246,876,1,4,1,5,988,0,0,988,0,0,1,0,3,1,3,6,6,0,1,1950.0,3,1,276,5,5,2,0,80,0,0,0,0,0,8,2007,8,4
597,0,3,53,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,12,13,1,72,2,4,2,0,4,0,6,0,6,0,1258,1258,1,0,1,5,1402,0,0,1402,0,2,0,2,2,1,2,7,6,1,1,2006.0,0,3,648,5,5,2,120,16,0,0,0,0,0,3,2007,6,5
4,9,3,84,14260,1,0,3,0,2,0,15,2,2,0,5,8,5,2000,2000,1,1,12,13,1,350,2,4,2,2,4,0,2,655,6,0,490,1145,1,0,1,5,1145,1053,0,2198,1,0,2,1,4,1,2,9,6,1,1,2000.0,2,3,836,5,5,2,192,84,0,0,0,0,0,2,2008,8,4
648,9,3,70,7700,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,8,8,1,351,3,4,1,4,4,3,6,0,6,0,756,756,1,4,1,5,1051,788,0,1839,0,0,1,1,4,1,3,7,6,1,1,1966.0,3,2,442,5,5,2,0,124,216,0,0,0,0,6,2010,8,4
1358,1,1,0,2117,1,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,1,216,2,4,2,2,4,3,2,378,6,0,378,756,1,0,1,5,769,804,0,1573,0,0,2,1,3,1,2,5,6,0,5,2000.0,3,2,440,5,5,2,0,32,0,0,0,0,0,6,2010,8,4
633,4,3,80,9250,1,3,3,0,0,0,12,2,2,0,2,5,7,1954,2005,1,1,13,14,2,0,3,4,1,4,4,3,1,480,3,468,108,1056,1,4,1,5,1056,0,0,1056,0,1,1,0,3,1,3,6,6,0,1,1954.0,3,1,260,5,5,2,390,0,0,0,0,0,0,5,2007,8,4
385,0,3,43,3182,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,16,2,4,2,2,4,3,2,24,6,0,1232,1256,1,0,1,5,1269,0,0,1269,0,0,2,0,2,1,2,6,6,1,1,2004.0,0,2,430,5,5,2,146,20,0,0,144,0,0,0,2010,8,4
505,14,4,60,7596,1,3,3,0,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,1,360,3,4,1,4,4,3,6,0,6,0,960,960,1,2,1,5,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,0,5,2009,0,4
1228,0,3,65,8769,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,766,0,4,2,0,4,3,2,1540,6,0,162,1702,1,0,1,5,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,1,2008.0,0,3,1052,5,5,2,0,72,0,0,224,0,0,10,2008,6,5
1112,4,3,73,7100,1,0,3,0,0,0,12,2,2,0,2,5,7,1957,1957,1,1,14,15,2,0,3,4,1,4,4,3,2,708,6,0,108,816,1,4,1,0,816,0,0,816,1,0,1,0,2,1,3,5,6,0,5,1957.0,3,1,308,5,5,2,0,0,0,0,0,0,0,5,2006,8,4
1139,5,3,98,8731,1,0,3,0,4,0,3,2,2,0,2,5,5,1920,1950,1,1,11,12,2,0,3,1,0,4,4,3,1,645,6,0,270,915,1,4,1,5,1167,0,0,1167,0,0,1,0,3,1,3,6,0,1,5,1972.0,3,2,495,5,5,2,0,0,216,0,126,0,0,8,2007,8,4
1106,4,3,114,10357,1,0,3,0,0,0,20,1,2,0,2,7,5,1990,1991,3,1,6,6,2,0,2,4,2,2,4,2,2,738,6,0,172,910,1,2,1,5,1442,0,0,1442,1,0,2,0,3,1,2,6,6,1,1,1990.0,0,2,719,5,5,2,0,244,0,0,0,0,0,8,2007,8,4
602,9,3,80,10041,1,0,3,0,4,0,20,2,2,0,5,8,5,1992,1992,1,1,6,6,2,0,2,4,2,2,4,2,2,789,6,0,119,908,1,0,1,5,927,988,0,1915,1,0,2,1,3,1,2,8,6,1,1,1992.0,0,2,506,5,5,2,120,150,0,0,0,0,0,3,2006,8,0
1319,4,3,75,10215,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,1,132,3,4,2,4,4,3,0,492,6,0,372,864,1,0,1,5,948,0,0,948,0,0,1,0,3,1,3,5,6,0,1,1954.0,3,1,248,5,5,2,0,0,0,0,0,0,0,3,2007,8,4
824,4,1,81,11216,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,0,2,4,2,2,1,3,6,0,6,0,1489,1489,1,0,1,5,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,2,776,5,5,2,0,140,0,0,0,0,0,6,2006,6,5
1273,12,3,124,11512,1,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,9,10,1,84,3,4,1,4,4,0,0,719,6,0,300,1019,1,2,1,5,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,2,1959.0,2,1,312,5,5,2,0,0,0,0,163,0,0,8,2008,8,4
369,4,3,0,9830,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,2,0,3,2,1,4,4,3,0,72,5,258,733,1063,1,0,1,5,1287,0,0,1287,1,0,1,0,3,1,2,7,6,1,5,1997.0,0,2,576,5,5,2,364,17,0,0,182,0,0,7,2010,8,4
1183,5,3,60,10800,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,2,0,3,4,0,4,4,3,5,821,6,0,299,1120,1,0,1,5,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,5,1970.0,3,2,720,5,5,2,229,0,0,0,0,0,0,6,2006,8,4
422,4,3,100,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,2,0,3,4,1,4,4,3,6,0,6,0,988,988,1,0,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,1,1954.0,2,2,520,5,5,0,0,0,0,0,0,0,0,3,2008,8,4
1311,4,3,68,8814,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,12,13,1,80,2,4,2,2,4,3,2,925,6,0,349,1274,1,0,1,5,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,1,2005.0,2,2,508,5,5,2,264,98,0,0,0,0,0,4,2007,6,5
746,9,3,0,8795,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,1,12,13,2,0,2,4,2,2,4,3,2,300,6,0,652,952,1,0,1,5,980,1276,0,2256,0,0,2,1,4,1,2,8,6,1,3,2000.0,0,2,554,5,5,2,224,54,0,0,0,0,0,0,2009,8,4
228,4,3,70,8521,1,3,3,0,2,0,19,1,2,0,2,5,5,1967,1967,1,1,6,6,2,0,3,4,1,4,4,3,0,842,6,0,70,912,1,4,1,5,912,0,0,912,0,0,1,0,3,1,3,5,6,1,5,1974.0,3,1,336,5,5,2,0,0,0,0,0,0,0,8,2010,8,4
517,9,3,79,10208,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,1,921,2,4,2,2,4,3,6,0,6,0,1264,1264,1,0,1,5,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,1,1996.0,2,3,889,5,5,2,220,0,0,0,0,0,0,5,2009,8,4
118,9,3,90,12376,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,2,0,3,4,2,2,4,2,2,1470,6,0,203,1673,1,2,1,5,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,1,1990.0,3,3,594,5,5,2,367,0,0,0,0,0,0,8,2010,8,4
1410,9,3,79,12420,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,12,13,2,0,2,4,2,2,4,3,2,666,6,0,278,944,1,0,1,5,944,896,0,1840,1,0,2,1,3,1,2,6,6,0,1,2001.0,2,2,622,5,5,2,0,45,0,0,0,0,0,6,2009,8,4
1339,4,3,120,9560,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,2,0,3,2,1,4,4,2,5,360,6,0,504,864,1,0,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,1972.0,2,1,288,5,5,2,0,0,0,0,0,0,0,6,2006,8,4
3,10,3,60,9550,1,0,3,0,0,0,6,2,2,0,5,7,5,1915,1970,1,1,13,15,2,0,3,4,0,4,1,3,0,216,6,0,540,756,1,2,1,5,961,756,0,1717,1,0,1,0,3,1,2,7,6,1,5,1998.0,3,3,642,5,5,2,0,35,272,0,0,0,0,3,2006,8,0
340,9,3,85,14191,1,3,3,0,4,0,23,2,2,0,5,8,5,2002,2002,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,967,967,1,0,1,5,993,915,0,1908,0,0,2,1,4,1,2,9,6,0,1,2002.0,0,2,431,5,5,2,135,0,0,0,0,0,0,0,2010,8,4
749,8,3,50,8405,1,3,3,0,4,0,7,2,2,0,0,4,3,1945,1950,1,1,14,15,2,0,3,4,3,3,2,3,4,0,4,0,0,0,5,4,0,1,1088,441,0,1529,0,0,2,0,4,1,3,9,4,0,5,1945.0,3,1,240,5,5,0,92,0,185,0,0,0,0,0,2009,8,4
1256,4,3,91,14303,1,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,6,6,1,554,2,4,2,2,4,1,2,1314,6,0,672,1986,1,0,1,5,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,1,1994.0,0,2,691,5,5,2,262,36,0,0,0,0,0,1,2008,8,4
805,4,3,91,12274,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,12,13,3,256,2,4,2,2,4,3,6,0,6,0,1417,1417,1,0,1,5,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,1,2008.0,2,2,554,5,5,2,0,60,0,0,0,0,0,5,2008,6,5
253,12,3,85,9350,1,3,3,0,4,0,12,2,2,0,7,6,7,1964,1991,3,1,6,6,1,108,3,4,1,2,4,1,3,270,0,580,452,1302,1,0,1,5,1302,0,0,1302,0,1,2,0,3,1,2,7,2,0,1,1964.0,2,1,309,5,5,2,333,0,0,0,0,0,0,10,2007,1,4
665,9,3,106,11194,1,0,3,0,0,0,8,2,2,0,5,8,5,2000,2000,1,1,12,13,1,40,2,4,2,2,4,3,6,0,6,0,1406,1406,1,0,1,5,1454,482,0,1936,0,0,2,1,3,1,2,7,6,1,1,2000.0,2,2,504,5,5,2,188,124,0,0,0,0,0,9,2006,8,4
467,10,3,79,9480,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,224,3,4,1,4,4,3,3,386,6,0,342,728,1,0,1,5,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,1,1942.0,3,1,312,5,5,2,168,0,0,0,0,0,0,6,2007,8,4
1065,9,3,80,14000,1,3,3,0,4,1,4,2,2,0,5,7,5,1996,1997,1,1,13,14,2,0,2,4,2,0,4,1,2,1201,6,0,105,1306,1,0,1,5,1306,954,0,2260,1,0,2,1,3,1,2,7,6,0,1,1996.0,2,2,533,5,5,2,296,44,0,0,0,0,0,0,2010,8,4
123,0,3,55,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,2,0,2,4,2,2,4,3,2,300,6,0,899,1199,1,0,1,5,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,1,1993.0,2,2,530,5,5,2,0,63,0,0,0,0,0,7,2008,8,4
1095,4,3,78,9317,1,0,3,0,4,0,5,2,2,0,2,6,5,2006,2006,1,1,12,13,2,0,2,4,2,2,4,3,2,24,6,0,1290,1314,1,2,1,5,1314,0,0,1314,0,0,2,0,3,1,2,6,6,1,1,2006.0,2,2,440,5,5,2,0,22,0,0,0,0,0,7,2007,8,4
78,14,3,72,10778,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,2,0,3,4,1,4,4,3,6,0,6,0,1768,1768,1,4,0,5,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,6,1980.0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,2010,8,4
563,8,3,66,21780,1,3,3,0,4,0,7,2,2,0,0,6,7,1918,1950,1,1,13,14,2,0,3,4,0,2,4,2,6,0,6,0,1163,1163,1,0,1,5,1163,511,0,1674,0,0,2,0,4,1,3,8,6,1,5,1955.0,0,2,396,5,5,0,72,36,0,0,144,0,0,5,2008,8,4
1381,4,3,0,12925,1,0,3,0,0,0,12,2,2,0,2,6,7,1970,1970,1,1,3,10,2,0,3,4,1,4,4,2,1,865,6,0,340,1205,1,0,1,5,2117,0,0,2117,0,0,2,1,4,1,3,7,6,2,1,1970.0,0,2,550,5,5,2,0,42,0,0,0,0,0,8,2008,8,4
1415,0,3,51,3635,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,1,12,13,1,130,2,4,2,2,4,3,0,988,6,0,398,1386,1,0,1,5,1569,0,0,1569,0,1,2,0,1,1,2,7,6,1,1,2007.0,2,3,660,5,5,2,143,20,0,0,0,0,0,8,2009,8,4
39,14,3,65,6040,1,3,3,0,4,0,7,2,2,2,2,4,5,1955,1955,1,1,0,10,2,0,3,4,2,3,2,3,4,0,4,0,0,0,1,4,0,2,1152,0,0,1152,0,0,2,0,2,2,1,6,6,0,6,1980.0,1,0,0,3,3,0,0,0,0,0,0,0,0,6,2008,8,1
725,4,3,60,6960,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,1,6,10,2,0,3,4,1,4,4,3,0,375,1,239,250,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,2,5,6,0,5,1989.0,3,2,660,5,5,2,96,0,0,0,0,0,500,9,2009,8,4
1134,9,3,57,8773,1,0,1,0,4,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,4,2,2,4,0,6,0,6,0,916,916,1,2,1,5,916,684,0,1600,0,0,2,1,3,1,3,7,6,1,1,1997.0,0,2,460,5,5,2,100,38,0,0,0,0,0,1,2007,8,4
684,9,3,58,16770,1,1,3,0,1,0,15,2,2,0,5,7,5,1998,1998,1,1,12,13,1,30,2,4,2,2,4,3,6,0,6,0,1195,1195,1,2,1,5,1195,644,0,1839,0,0,2,1,4,1,3,7,6,0,1,1998.0,0,2,486,5,5,2,0,81,0,0,0,0,0,6,2010,8,4
1131,4,3,63,10712,1,3,3,0,4,0,11,2,2,0,2,5,5,1991,1992,1,1,6,6,2,0,3,4,2,2,4,2,1,212,6,0,762,974,1,4,1,5,974,0,0,974,0,0,1,0,3,1,3,5,6,0,6,1980.0,1,0,0,3,3,2,0,28,0,0,0,0,0,11,2007,7,0
536,9,3,57,8924,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,2,0,3,4,2,2,4,0,6,0,6,0,880,880,1,0,1,5,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,1,1998.0,0,2,527,5,5,2,120,155,0,0,0,0,0,5,2008,8,4
830,4,3,80,11900,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,6,6,1,387,3,4,1,4,4,3,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,1,1957.0,2,2,458,5,5,2,0,0,0,0,192,0,0,6,2008,8,4
301,9,3,66,16226,1,2,3,0,4,0,5,2,2,0,5,8,5,1998,1999,1,1,12,13,2,0,2,4,2,2,4,3,2,281,6,0,747,1028,1,0,1,5,1210,1242,0,2452,0,0,2,1,4,1,2,9,6,1,3,1998.0,0,2,683,5,5,2,208,50,0,0,0,0,0,8,2007,8,4
69,8,3,81,15593,1,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,2,0,2,4,1,4,4,3,1,603,6,0,701,1304,2,4,1,5,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,1,1953.0,0,2,667,5,5,2,0,21,114,0,0,0,0,5,2006,8,4
309,4,3,90,12378,1,0,3,0,4,0,16,2,2,0,2,9,5,2003,2004,1,1,12,13,2,0,2,4,2,0,4,1,2,1274,6,0,622,1896,1,0,1,5,1944,0,0,1944,1,0,2,0,3,1,0,8,6,3,1,2003.0,0,3,708,5,5,2,208,175,0,0,0,0,0,9,2006,8,4
781,9,3,65,7153,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,0,2,2,2,2,4,3,0,387,6,0,374,761,1,0,1,5,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,1,1992.0,2,2,484,5,5,2,0,124,0,0,0,0,0,5,2006,8,4
315,9,3,71,7795,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0,2,4,2,2,4,3,2,425,6,0,291,716,1,0,1,5,716,716,0,1432,1,0,2,1,3,1,2,6,6,1,1,2004.0,0,2,432,5,5,2,100,51,0,0,0,0,0,5,2009,8,4
1104,1,4,24,2016,1,3,3,0,4,0,2,2,2,4,5,5,5,1970,1970,1,1,6,6,1,304,3,4,1,4,4,3,6,0,6,0,630,630,1,4,1,5,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,5,1970.0,3,2,440,5,5,2,0,0,0,0,0,0,0,0,2007,8,4
13,4,3,91,10652,1,0,3,0,4,0,5,2,2,0,2,7,5,2006,2007,1,1,12,13,3,306,2,4,2,2,4,0,6,0,6,0,1494,1494,1,0,1,5,1494,0,0,1494,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,3,840,5,5,2,160,33,0,0,0,0,0,1,2007,6,5
514,7,3,55,10594,1,3,3,0,4,0,6,2,2,0,1,5,5,1926,1950,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,768,768,3,1,0,5,789,0,0,789,0,0,1,0,2,1,3,5,6,0,5,1926.0,3,1,200,4,4,2,0,0,112,0,0,0,0,6,2007,8,4
322,9,3,86,10380,1,0,3,0,4,0,20,2,2,0,5,7,5,1986,1987,1,1,9,10,1,172,2,4,1,4,4,1,3,28,0,1474,0,1502,1,0,1,5,1553,1177,0,2730,1,0,2,1,4,1,2,8,6,1,1,1987.0,0,2,576,5,5,2,201,96,0,0,0,0,0,1,2007,8,4
191,9,3,0,7472,1,0,3,0,1,0,12,2,2,0,5,7,9,1972,2004,1,1,6,6,1,138,3,4,1,4,4,3,0,626,6,0,99,725,1,2,1,5,725,754,0,1479,1,0,1,1,4,1,2,7,6,0,1,1972.0,0,2,484,5,5,2,0,32,0,0,0,0,0,6,2007,8,4
1033,4,3,0,8125,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,3,295,2,4,2,2,4,3,2,986,6,0,668,1654,1,0,1,5,1654,0,0,1654,1,0,2,0,3,1,2,6,6,0,1,2002.0,3,3,900,5,5,2,0,136,0,0,0,0,0,3,2006,8,4
700,4,3,85,14331,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,1,12,13,1,630,2,4,2,0,4,1,2,1274,6,0,526,1800,1,0,1,5,1800,0,0,1800,1,0,2,0,3,1,2,7,6,1,1,2002.0,0,3,765,5,5,2,270,78,0,0,0,0,0,8,2006,8,4
1186,3,3,107,10615,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0,3,4,1,1,4,2,1,440,6,0,538,978,1,4,1,5,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,4,1920.0,3,2,420,1,1,2,0,74,0,0,0,0,0,1,2009,8,0
850,0,4,36,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,1,170,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,5,848,0,0,848,1,0,1,0,1,1,2,3,6,0,1,2003.0,0,2,420,5,5,2,140,0,0,0,0,0,0,9,2007,8,4
